records	Author	journal	year	type	NCR
1111	Wang Mo	PLANT JOURNAL	2011	Article	49
1111	Tang, Ding	PLANT JOURNAL	2011	Article	49
1111	Wang, Kejian	PLANT JOURNAL	2011	Article	49
1111	Shen, Yi	PLANT JOURNAL	2011	Article	49
1111	Qin, Baoxiang	PLANT JOURNAL	2011	Article	49
1111	Miao, Chunbo	PLANT JOURNAL	2011	Article	49
1111	Li, Ming	PLANT JOURNAL	2011	Article	49
1111	Cheng, Zhukuan	PLANT JOURNAL	2011	Article	49
1112	Gao Lifen	PLANT BREEDING	2011	Article	29
1112	Xia, Zhihui	PLANT BREEDING	2011	Article	29
1112	Jiang, Guanghuai	PLANT BREEDING	2011	Article	29
1112	Peng, Hai	PLANT BREEDING	2011	Article	29
1112	Zhao, Xianfeng	PLANT BREEDING	2011	Article	29
1112	Zhai, Wenxue	PLANT BREEDING	2011	Article	29
1113	Wang Guixiang	CHROMOSOMA	2011	Article	73
1113	He, Qunyan	CHROMOSOMA	2011	Article	73
1113	Liu, Fan	CHROMOSOMA	2011	Article	73
1113	Cheng, Zhukuan	CHROMOSOMA	2011	Article	73
1113	Talbert, Paul B	CHROMOSOMA	2011	Article	73
1113	Jin, Weiwei	CHROMOSOMA	2011	Article	73
1114	Kong Fang	CHINESE SCIENCE BULLETIN	2011	Article	29
1114	Mao ShanJing	CHINESE SCIENCE BULLETIN	2011	Article	29
1114	Du Kun	CHINESE SCIENCE BULLETIN	2011	Article	29
1114	Wu Mian	CHINESE SCIENCE BULLETIN	2011	Article	29
1114	Zhou XiaoYan	CHINESE SCIENCE BULLETIN	2011	Article	29
1114	Chu ChengCai	CHINESE SCIENCE BULLETIN	2011	Article	29
1114	Wang YouPing	CHINESE SCIENCE BULLETIN	2011	Article	29
1115	Wang Huawei	DEVELOPMENTAL BIOLOGY	2011	Meeting Abstract	0
1116	Chen F	MOLECULAR BREEDING	2011	Article	30
1116	Xu, H. -X	MOLECULAR BREEDING	2011	Article	30
1116	Zhang, F. -Y	MOLECULAR BREEDING	2011	Article	30
1116	Xia, X. -C	MOLECULAR BREEDING	2011	Article	30
1116	He, Z. -H	MOLECULAR BREEDING	2011	Article	30
1116	Wang, D. -W	MOLECULAR BREEDING	2011	Article	30
1116	Dong, Z. -D	MOLECULAR BREEDING	2011	Article	30
1116	Zhan, K. -H	MOLECULAR BREEDING	2011	Article	30
1116	Cheng, X. -Y	MOLECULAR BREEDING	2011	Article	30
1116	Cui, D. -Q	MOLECULAR BREEDING	2011	Article	30
1117	Feng Bo	MOLECULAR BREEDING	2011	Article	28
1117	An, Xueli	MOLECULAR BREEDING	2011	Article	28
1117	Xu, Zhibin	MOLECULAR BREEDING	2011	Article	28
1117	Liu, Dongcheng	MOLECULAR BREEDING	2011	Article	28
1117	Zhang, Aiming	MOLECULAR BREEDING	2011	Article	28
1117	Wu, Ning	MOLECULAR BREEDING	2011	Article	28
1117	Wang, Tao	MOLECULAR BREEDING	2011	Article	28
1118	Li Maofu	MOLECULAR BREEDING	2011	Article	32
1118	Zhu, Kaikai	MOLECULAR BREEDING	2011	Article	32
1118	Bai, Songling	MOLECULAR BREEDING	2011	Article	32
1118	Liu, Zhi	MOLECULAR BREEDING	2011	Article	32
1118	Li, Tianzhong	MOLECULAR BREEDING	2011	Article	32
1119	Han Qianqian	BIOMATERIALS	2011	Article	37
1119	Li, Bo	BIOMATERIALS	2011	Article	37
1119	Feng, Hua	BIOMATERIALS	2011	Article	37
1119	Xiao, Zhifeng	BIOMATERIALS	2011	Article	37
1119	Chen, Bing	BIOMATERIALS	2011	Article	37
1119	Zhao, Yannan	BIOMATERIALS	2011	Article	37
1119	Huang, Jingchun	BIOMATERIALS	2011	Article	37
1119	Dai, Jianwu	BIOMATERIALS	2011	Article	37
1120	Li Yuping	MOLECULAR BIOLOGY REPORTS	2011	Article	26
1120	Wang, Huan	MOLECULAR BIOLOGY REPORTS	2011	Article	26
1120	Xia, Runxi	MOLECULAR BIOLOGY REPORTS	2011	Article	26
1120	Wu, Song	MOLECULAR BIOLOGY REPORTS	2011	Article	26
1120	Shi, Shenglin	MOLECULAR BIOLOGY REPORTS	2011	Article	26
1120	Su, Junfang	MOLECULAR BIOLOGY REPORTS	2011	Article	26
1120	Liu, Yanqun	MOLECULAR BIOLOGY REPORTS	2011	Article	26
1120	Qin, Li	MOLECULAR BIOLOGY REPORTS	2011	Article	26
1120	Wang, ZhenDong	MOLECULAR BIOLOGY REPORTS	2011	Article	26
1121	Cheng Jing	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1121	Zhu, Yuhua	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1121	He, Sudan	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1121	Lu, Yanping	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1121	Chen, Jing	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1121	Han, Bing	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1121	Petrillo, Marco	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1121	Wrzeszczynski, Kazimierz O	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1121	Yang, Shiming	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1121	Dai, Pu	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1121	Zhai, Suoqiang	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1121	Han, Dongyi	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1121	Zhang, Michael Q	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1121	Li, Wei	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1121	Liu, Xuezhong	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1121	Li, Huawei	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1121	Chen, Zheng-Yi	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1121	Yuan, Huijun	AMERICAN JOURNAL OF HUMAN GENETICS	2011	Article	26
1122	Moiwo Juana Paul	WATER RESOURCES RESEARCH	2011	Article	75
1122	Yang, Yonghui	WATER RESOURCES RESEARCH	2011	Article	75
1122	Tao, Fulu	WATER RESOURCES RESEARCH	2011	Article	75
1122	Lu, Wenxi	WATER RESOURCES RESEARCH	2011	Article	75
1122	Han, Shumin	WATER RESOURCES RESEARCH	2011	Article	75
1123	Gao Xiu-Hua	MOLECULAR PLANT	2011	Review	54
1123	Xiao, Sen-Lin	MOLECULAR PLANT	2011	Review	54
1123	Yao, Qin-Fang	MOLECULAR PLANT	2011	Review	54
1123	Wang, Yu-Juan	MOLECULAR PLANT	2011	Review	54
1123	Fu, Xiang-Dong	MOLECULAR PLANT	2011	Review	54
1124	Sun Jia-Qiang	MOLECULAR PLANT	2011	Review	68
1124	Jiang, Hong-Ling	MOLECULAR PLANT	2011	Review	68
1124	Li, Chuan-You	MOLECULAR PLANT	2011	Review	68
1125	Fei Weihua	PLOS GENETICS	2011	Article	43
1125	Shui, Guanghou	PLOS GENETICS	2011	Article	43
1125	Zhang, Yuxi	PLOS GENETICS	2011	Article	43
1125	Krahmer, Natalie	PLOS GENETICS	2011	Article	43
1125	Ferguson, Charles	PLOS GENETICS	2011	Article	43
1125	Kapterian, Tamar S	PLOS GENETICS	2011	Article	43
1125	Lin, Ruby C	PLOS GENETICS	2011	Article	43
1125	Dawes, Ian W	PLOS GENETICS	2011	Article	43
1125	Brown, Andrew J	PLOS GENETICS	2011	Article	43
1125	Li, Peng	PLOS GENETICS	2011	Article	43
1125	Huang, Xun	PLOS GENETICS	2011	Article	43
1125	Parton, Robert G	PLOS GENETICS	2011	Article	43
1125	Wenk, Markus R	PLOS GENETICS	2011	Article	43
1125	Walther, Tobias C	PLOS GENETICS	2011	Article	43
1125	Yang, Hongyuan	PLOS GENETICS	2011	Article	43
1126	Li Chunlai	PLOS GENETICS	2011	Article	56
1126	Wang, Yiqin	PLOS GENETICS	2011	Article	56
1126	Liu, Linchuan	PLOS GENETICS	2011	Article	56
1126	Hu, Yingchun	PLOS GENETICS	2011	Article	56
1126	Zhang, Fengxia	PLOS GENETICS	2011	Article	56
1126	Mergen, Sod	PLOS GENETICS	2011	Article	56
1126	Wang, Guodong	PLOS GENETICS	2011	Article	56
1126	Schlaeppi, Michael R	PLOS GENETICS	2011	Article	56
1126	Chu, Chengcai	PLOS GENETICS	2011	Article	56
1127	Kang Yanyong	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2011	Article	28
1127	Xu, Jing	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2011	Article	28
1127	Liu, Yong	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2011	Article	28
1127	Sun, Jian	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2011	Article	28
1127	Sun, Dapeng	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2011	Article	28
1127	Hu, Yingsong	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2011	Article	28
1127	Liu, Yingfang	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2011	Article	28
1128	Yang Wei-Cai	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2011	Editorial Material	6
1128	Wan, Jianmin	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2011	Editorial Material	6
1129	Sun Aijun	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2011	Article	68
1129	Dai, Yan	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2011	Article	68
1129	Zhang, Xinsheng	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2011	Article	68
1129	Li, Chunmin	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2011	Article	68
1129	Meng, Kun	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2011	Article	68
1129	Xu, Honglin	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2011	Article	68
1129	Wei, Xiaoli	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2011	Article	68
1129	Xiao, Guifang	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2011	Article	68
1129	Ouwerkerk, Pieter B. F	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2011	Article	68
1129	Wang, Mei	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2011	Article	68
1129	Zhu, Zhen	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2011	Article	68
1130	Wang Huan	PLANT JOURNAL	2011	Article	51
1130	Zhang, Xiuren	PLANT JOURNAL	2011	Article	51
1130	Liu, Jun	PLANT JOURNAL	2011	Article	51
1130	Kiba, Takatoshi	PLANT JOURNAL	2011	Article	51
1130	Woo, Jongchan	PLANT JOURNAL	2011	Article	51
1130	Ojo, Tolulope	PLANT JOURNAL	2011	Article	51
1130	Hafner, Markus	PLANT JOURNAL	2011	Article	51
1130	Tuschl, Thomas	PLANT JOURNAL	2011	Article	51
1130	Chua, Nam-Hai	PLANT JOURNAL	2011	Article	51
1130	Wang, Xiu-Jie	PLANT JOURNAL	2011	Article	51
1131	Zhao Na	GENETICS	2011	Article	69
1131	Zhu, Bo	GENETICS	2011	Article	69
1131	Li, Mingjiu	GENETICS	2011	Article	69
1131	Wang, Li	GENETICS	2011	Article	69
1131	Xu, Liying	GENETICS	2011	Article	69
1131	Zhang, Huakun	GENETICS	2011	Article	69
1131	Zheng, Shuangshuang	GENETICS	2011	Article	69
1131	Qi, Bao	GENETICS	2011	Article	69
1131	Han, Fangpu	GENETICS	2011	Article	69
1131	Liu, Bao	GENETICS	2011	Article	69
1132	Moiwo Juana Paul	HYDROLOGICAL PROCESSES	2011	Article	65
1132	Yang, Yonghui	HYDROLOGICAL PROCESSES	2011	Article	65
1132	Han, Shumin	HYDROLOGICAL PROCESSES	2011	Article	65
1132	Lu, Wenxi	HYDROLOGICAL PROCESSES	2011	Article	65
1132	Yan, Nana	HYDROLOGICAL PROCESSES	2011	Article	65
1132	Wu, Bingfang	HYDROLOGICAL PROCESSES	2011	Article	65
1133	Lu Falong	NATURE GENETICS	2011	Article	45
1133	Cui, Xia	NATURE GENETICS	2011	Article	45
1133	Zhang, Shuaibin	NATURE GENETICS	2011	Article	45
1133	Jenuwein, Thomas	NATURE GENETICS	2011	Article	45
1133	Cao, Xiaofeng	NATURE GENETICS	2011	Article	45
1134	Hu Bin	PLANT PHYSIOLOGY	2011	Article	50
1134	Zhu, Chenguang	PLANT PHYSIOLOGY	2011	Article	50
1134	Li, Feng	PLANT PHYSIOLOGY	2011	Article	50
1134	Tang, Jiuyou	PLANT PHYSIOLOGY	2011	Article	50
1134	Wang, Yiqin	PLANT PHYSIOLOGY	2011	Article	50
1134	Lin, Aihong	PLANT PHYSIOLOGY	2011	Article	50
1134	Liu, Linchuan	PLANT PHYSIOLOGY	2011	Article	50
1134	Che, Ronghui	PLANT PHYSIOLOGY	2011	Article	50
1134	Chu, Chengcai	PLANT PHYSIOLOGY	2011	Article	50
1135	Lei Mingguang	PLANT PHYSIOLOGY	2011	Article	50
1135	Liu, Yidan	PLANT PHYSIOLOGY	2011	Article	50
1135	Zhang, Baocai	PLANT PHYSIOLOGY	2011	Article	50
1135	Zhao, Yingtao	PLANT PHYSIOLOGY	2011	Article	50
1135	Wang, Xiujie	PLANT PHYSIOLOGY	2011	Article	50
1135	Zhou, Yihua	PLANT PHYSIOLOGY	2011	Article	50
1135	Raghothama, Kashchandra G	PLANT PHYSIOLOGY	2011	Article	50
1135	Liu, Dong	PLANT PHYSIOLOGY	2011	Article	50
1136	Shao Tian	PLANT PHYSIOLOGY	2011	Article	49
1136	Tang, Ding	PLANT PHYSIOLOGY	2011	Article	49
1136	Wang, Kejian	PLANT PHYSIOLOGY	2011	Article	49
1136	Wang, Mo	PLANT PHYSIOLOGY	2011	Article	49
1136	Che, Lixiao	PLANT PHYSIOLOGY	2011	Article	49
1136	Qin, Baoxiang	PLANT PHYSIOLOGY	2011	Article	49
1136	Yu, Hengxiu	PLANT PHYSIOLOGY	2011	Article	49
1136	Li, Ming	PLANT PHYSIOLOGY	2011	Article	49
1136	Gu, Minghong	PLANT PHYSIOLOGY	2011	Article	49
1136	Cheng, Zhukuan	PLANT PHYSIOLOGY	2011	Article	49
1137	Yang Xi	PLANT PHYSIOLOGY	2011	Article	56
1137	Yang, Ya-Nan	PLANT PHYSIOLOGY	2011	Article	56
1137	Xue, Liang-Jiao	PLANT PHYSIOLOGY	2011	Article	56
1137	Zou, Mei-Juan	PLANT PHYSIOLOGY	2011	Article	56
1137	Liu, Jian-Ying	PLANT PHYSIOLOGY	2011	Article	56
1137	Chen, Fan	PLANT PHYSIOLOGY	2011	Article	56
1137	Xue, Hong-Wei	PLANT PHYSIOLOGY	2011	Article	56
1138	Tan Helin	PLANT PHYSIOLOGY	2011	Article	60
1138	Yang, Xiaohui	PLANT PHYSIOLOGY	2011	Article	60
1138	Zhang, Fengxia	PLANT PHYSIOLOGY	2011	Article	60
1138	Zheng, Xiu	PLANT PHYSIOLOGY	2011	Article	60
1138	Qu, Cunmin	PLANT PHYSIOLOGY	2011	Article	60
1138	Mu, Jinye	PLANT PHYSIOLOGY	2011	Article	60
1138	Fu, Fuyou	PLANT PHYSIOLOGY	2011	Article	60
1138	Li, Jiana	PLANT PHYSIOLOGY	2011	Article	60
1138	Guan, Rongzhan	PLANT PHYSIOLOGY	2011	Article	60
1138	Zhang, Hongsheng	PLANT PHYSIOLOGY	2011	Article	60
1138	Wang, Guodong	PLANT PHYSIOLOGY	2011	Article	60
1138	Zuo, Jianru	PLANT PHYSIOLOGY	2011	Article	60
1139	Zhao Weina	PLANT AND CELL PHYSIOLOGY	2011	Article	62
1139	Cheng, Xudong	PLANT AND CELL PHYSIOLOGY	2011	Article	62
1139	Huang, Zongan	PLANT AND CELL PHYSIOLOGY	2011	Article	62
1139	Fan, Huajie	PLANT AND CELL PHYSIOLOGY	2011	Article	62
1139	Wu, Huilan	PLANT AND CELL PHYSIOLOGY	2011	Article	62
1139	Ling, Hong-Qing	PLANT AND CELL PHYSIOLOGY	2011	Article	62
1140	Liu Lijing	CELL RESEARCH	2011	Article	52
1140	Cui, Feng	CELL RESEARCH	2011	Article	52
1140	Li, Qingliang	CELL RESEARCH	2011	Article	52
1140	Yin, Bojiao	CELL RESEARCH	2011	Article	52
1140	Zhang, Huawei	CELL RESEARCH	2011	Article	52
1140	Lin, Baoying	CELL RESEARCH	2011	Article	52
1140	Wu, Yaorong	CELL RESEARCH	2011	Article	52
1140	Xia, Ran	CELL RESEARCH	2011	Article	52
1140	Tang, Sanyuan	CELL RESEARCH	2011	Article	52
1140	Xie, Qi	CELL RESEARCH	2011	Article	52
1141	Koo Dal-Hoe	GENOME RESEARCH	2011	Article	48
1141	Han, Fangpu	GENOME RESEARCH	2011	Article	48
1141	Birchler, James A	GENOME RESEARCH	2011	Article	48
1141	Jiang, Jiming	GENOME RESEARCH	2011	Article	48
1142	Li Hongmei	PLANT PHYSIOLOGY	2011	Article	49
1142	Jiang, Hongling	PLANT PHYSIOLOGY	2011	Article	49
1142	Bu, Qingyun	PLANT PHYSIOLOGY	2011	Article	49
1142	Zhao, Qingzhen	PLANT PHYSIOLOGY	2011	Article	49
1142	Sun, Jiaqiang	PLANT PHYSIOLOGY	2011	Article	49
1142	Xie, Qi	PLANT PHYSIOLOGY	2011	Article	49
1142	Li, Chuanyou	PLANT PHYSIOLOGY	2011	Article	49
1143	Zhao Li	PLANT CELL TISSUE AND ORGAN CULTURE	2011	Article	38
1143	Yuan, Lixing	PLANT CELL TISSUE AND ORGAN CULTURE	2011	Article	38
1143	Gu, Riliang	PLANT CELL TISSUE AND ORGAN CULTURE	2011	Article	38
1144	Shao QuanQin	CHINESE SCIENCE BULLETIN	2011	Article	28
1144	Xiao Tong	CHINESE SCIENCE BULLETIN	2011	Article	28
1144	Liu JiYuan	CHINESE SCIENCE BULLETIN	2011	Article	28
1144	Qi YongQing	CHINESE SCIENCE BULLETIN	2011	Article	28
1145	Wang Jiali	G3-GENES GENOMES GENETICS	2011	Article	41
1145	Liu, Dongcheng	G3-GENES GENOMES GENETICS	2011	Article	41
1145	Guo, Xiaoli	G3-GENES GENOMES GENETICS	2011	Article	41
1145	Yang, Wenlong	G3-GENES GENOMES GENETICS	2011	Article	41
1145	Wang, XiuJie	G3-GENES GENOMES GENETICS	2011	Article	41
1145	Zhan, Kehui	G3-GENES GENOMES GENETICS	2011	Article	41
1145	Zhang, Aimin	G3-GENES GENOMES GENETICS	2011	Article	41
1146	Tang Jiuyou	PLANT JOURNAL	2011	Article	53
1146	Zhu, Xudong	PLANT JOURNAL	2011	Article	53
1146	Wang, Yiqin	PLANT JOURNAL	2011	Article	53
1146	Liu, Linchuan	PLANT JOURNAL	2011	Article	53
1146	Xu, Bo	PLANT JOURNAL	2011	Article	53
1146	Li, Feng	PLANT JOURNAL	2011	Article	53
1146	Fang, Jun	PLANT JOURNAL	2011	Article	53
1146	Chu, Chengcai	PLANT JOURNAL	2011	Article	53
1147	Cao Jiani	BIOMATERIALS	2011	Article	50
1147	Sun, Changkai	BIOMATERIALS	2011	Article	50
1147	Zhao, Hui	BIOMATERIALS	2011	Article	50
1147	Xiao, Zhifeng	BIOMATERIALS	2011	Article	50
1147	Chen, Bing	BIOMATERIALS	2011	Article	50
1147	Gao, Jian	BIOMATERIALS	2011	Article	50
1147	Zheng, Tiezheng	BIOMATERIALS	2011	Article	50
1147	Wu, Wei	BIOMATERIALS	2011	Article	50
1147	Wu, Shuang	BIOMATERIALS	2011	Article	50
1147	Wang, Jingyu	BIOMATERIALS	2011	Article	50
1147	Dai, Jianwu	BIOMATERIALS	2011	Article	50
1148	Sun Yucheng	PLOS ONE	2011	Article	42
1148	Yin, Jin	PLOS ONE	2011	Article	42
1148	Cao, Haifeng	PLOS ONE	2011	Article	42
1148	Li, Chuanyou	PLOS ONE	2011	Article	42
1148	Kang, Le	PLOS ONE	2011	Article	42
1148	Ge, Feng	PLOS ONE	2011	Article	42
1149	Qu Yanhua	VIROLOGY JOURNAL	2011	Article	32
1149	Zhang, Ruiying	VIROLOGY JOURNAL	2011	Article	32
1149	Cui, Peng	VIROLOGY JOURNAL	2011	Article	32
1149	Song, Gang	VIROLOGY JOURNAL	2011	Article	32
1149	Duan, Ziyuan	VIROLOGY JOURNAL	2011	Article	32
1149	Lei, Fumin	VIROLOGY JOURNAL	2011	Article	32
1150	Wang Yingchun	JOURNAL OF BIOLOGICAL CHEMISTRY	2011	Article	116
1150	Yang, Feng	JOURNAL OF BIOLOGICAL CHEMISTRY	2011	Article	116
1150	Fu, Yi	JOURNAL OF BIOLOGICAL CHEMISTRY	2011	Article	116
1150	Huang, Xiahe	JOURNAL OF BIOLOGICAL CHEMISTRY	2011	Article	116
1150	Wang, Wei	JOURNAL OF BIOLOGICAL CHEMISTRY	2011	Article	116
1150	Jiang, Xinning	JOURNAL OF BIOLOGICAL CHEMISTRY	2011	Article	116
1150	Gritsenko, Marina A	JOURNAL OF BIOLOGICAL CHEMISTRY	2011	Article	116
1150	Zhao, Rui	JOURNAL OF BIOLOGICAL CHEMISTRY	2011	Article	116
1150	Monore, Matthew E	JOURNAL OF BIOLOGICAL CHEMISTRY	2011	Article	116
1150	Pertz, Olivier C	JOURNAL OF BIOLOGICAL CHEMISTRY	2011	Article	116
1150	Purvine, Samuel O	JOURNAL OF BIOLOGICAL CHEMISTRY	2011	Article	116
1150	Orton, Daniel J	JOURNAL OF BIOLOGICAL CHEMISTRY	2011	Article	116
1150	Jacobs, Jon M	JOURNAL OF BIOLOGICAL CHEMISTRY	2011	Article	116
1150	Camp, David G., II	JOURNAL OF BIOLOGICAL CHEMISTRY	2011	Article	116
1150	Smith, Richard D	JOURNAL OF BIOLOGICAL CHEMISTRY	2011	Article	116
1150	Klemke, Richard L	JOURNAL OF BIOLOGICAL CHEMISTRY	2011	Article	116
1151	Zhang Yi	DEVELOPMENTAL BIOLOGY	2011	Article	31
1151	Zhang, Yang	DEVELOPMENTAL BIOLOGY	2011	Article	31
1151	Gao, Yu	DEVELOPMENTAL BIOLOGY	2011	Article	31
1151	Zhao, Xi	DEVELOPMENTAL BIOLOGY	2011	Article	31
1151	Wang, Zhaohui	DEVELOPMENTAL BIOLOGY	2011	Article	31
1152	Tuxworth Richard I	HUMAN MOLECULAR GENETICS	2011	Article	63
1152	Chen, Haiyang	HUMAN MOLECULAR GENETICS	2011	Article	63
1152	Vivancos, Valerie	HUMAN MOLECULAR GENETICS	2011	Article	63
1152	Carvajal, Nancy	HUMAN MOLECULAR GENETICS	2011	Article	63
1152	Huang, Xun	HUMAN MOLECULAR GENETICS	2011	Article	63
1152	Tear, Guy	HUMAN MOLECULAR GENETICS	2011	Article	63
1153	Zhang LiYi	BMC GENETICS	2011	Article	47
1153	Liu, DongCheng	BMC GENETICS	2011	Article	47
1153	Guo, XiaoLi	BMC GENETICS	2011	Article	47
1153	Yang, WenLong	BMC GENETICS	2011	Article	47
1153	Sun, JiaZhu	BMC GENETICS	2011	Article	47
1153	Wang, DaoWen	BMC GENETICS	2011	Article	47
1153	Sourdille, Pierre	BMC GENETICS	2011	Article	47
1153	Zhang, AiMin	BMC GENETICS	2011	Article	47
1154	Cui Hong	BMC PLANT BIOLOGY	2011	Article	29
1154	Zhang, Song-Tao	BMC PLANT BIOLOGY	2011	Article	29
1154	Yang, Hui-Juan	BMC PLANT BIOLOGY	2011	Article	29
1154	Ji, Hao	BMC PLANT BIOLOGY	2011	Article	29
1154	Wang, Xiu-Jie	BMC PLANT BIOLOGY	2011	Article	29
1155	Gu Bin	PLOS ONE	2011	Article	54
1155	Zhang, Jiarong	PLOS ONE	2011	Article	54
1155	Wu, Ying	PLOS ONE	2011	Article	54
1155	Zhang, Xinzong	PLOS ONE	2011	Article	54
1155	Tan, Zhou	PLOS ONE	2011	Article	54
1155	Lin, Yuanji	PLOS ONE	2011	Article	54
1155	Huang, Xiao	PLOS ONE	2011	Article	54
1155	Chen, Liangbiao	PLOS ONE	2011	Article	54
1155	Yao, Kangshou	PLOS ONE	2011	Article	54
1155	Zhang, Ming	PLOS ONE	2011	Article	54
1156	Wang Yuexi	PROTEOMICS	2011	Article	35
1156	Yang, Feng	PROTEOMICS	2011	Article	35
1156	Gritsenko, Marina A	PROTEOMICS	2011	Article	35
1156	Wang, Yingchun	PROTEOMICS	2011	Article	35
1156	Clauss, Therese	PROTEOMICS	2011	Article	35
1156	Liu, Tao	PROTEOMICS	2011	Article	35
1156	Shen, Yufeng	PROTEOMICS	2011	Article	35
1156	Monroe, Matthew E	PROTEOMICS	2011	Article	35
1156	Lopez-Ferrer, Daniel	PROTEOMICS	2011	Article	35
1156	Reno, Theresa	PROTEOMICS	2011	Article	35
1156	Moore, Ronald J	PROTEOMICS	2011	Article	35
1156	Klemke, Richard L	PROTEOMICS	2011	Article	35
1156	Camp, David G., II	PROTEOMICS	2011	Article	35
1156	Smith, Richard D	PROTEOMICS	2011	Article	35
1157	Wang Guoliang	ACTA OCEANOLOGICA SINICA	2011	Article	21
1157	Tan Xiaolong	ACTA OCEANOLOGICA SINICA	2011	Article	21
1157	Shen Junling	ACTA OCEANOLOGICA SINICA	2011	Article	21
1157	Li Jian	ACTA OCEANOLOGICA SINICA	2011	Article	21
1157	Zhang Lei	ACTA OCEANOLOGICA SINICA	2011	Article	21
1157	Sun Jianwei	ACTA OCEANOLOGICA SINICA	2011	Article	21
1157	Wang Bin	ACTA OCEANOLOGICA SINICA	2011	Article	21
1157	Weng Manli	ACTA OCEANOLOGICA SINICA	2011	Article	21
1157	Liu Tao	ACTA OCEANOLOGICA SINICA	2011	Article	21
1158	Guo Zifeng	AUSTRALIAN JOURNAL OF CROP SCIENCE	2011	Article	42
1158	Xu, Ping	AUSTRALIAN JOURNAL OF CROP SCIENCE	2011	Article	42
1158	Zhang, Zhengbin	AUSTRALIAN JOURNAL OF CROP SCIENCE	2011	Article	42
1158	Wang, Daowen	AUSTRALIAN JOURNAL OF CROP SCIENCE	2011	Article	42
1158	Jin, Miao	AUSTRALIAN JOURNAL OF CROP SCIENCE	2011	Article	42
1158	Teng, Anping	AUSTRALIAN JOURNAL OF CROP SCIENCE	2011	Article	42
1159	Wong Chui E	JOURNAL OF EXPERIMENTAL BOTANY	2011	Article	64
1159	Zhao, Ying-Tao	JOURNAL OF EXPERIMENTAL BOTANY	2011	Article	64
1159	Wang, Xiu-Jie	JOURNAL OF EXPERIMENTAL BOTANY	2011	Article	64
1159	Croft, Larry	JOURNAL OF EXPERIMENTAL BOTANY	2011	Article	64
1159	Wang, Zhong-Hua	JOURNAL OF EXPERIMENTAL BOTANY	2011	Article	64
1159	Haerizadeh, Farzad	JOURNAL OF EXPERIMENTAL BOTANY	2011	Article	64
1159	Mattick, John S	JOURNAL OF EXPERIMENTAL BOTANY	2011	Article	64
1159	Singh, Mohan B	JOURNAL OF EXPERIMENTAL BOTANY	2011	Article	64
1159	Carroll, Bernard J	JOURNAL OF EXPERIMENTAL BOTANY	2011	Article	64
1159	Bhalla, Prem L	JOURNAL OF EXPERIMENTAL BOTANY	2011	Article	64
1160	Gao Ting	PLANT MOLECULAR BIOLOGY	2011	Article	28
1160	Wu, Yaorong	PLANT MOLECULAR BIOLOGY	2011	Article	28
1160	Zhang, Yiyue	PLANT MOLECULAR BIOLOGY	2011	Article	28
1160	Liu, Lijing	PLANT MOLECULAR BIOLOGY	2011	Article	28
1160	Ning, Yuese	PLANT MOLECULAR BIOLOGY	2011	Article	28
